timestamp,x_accel,y_accel,z_accel,label
230011,2328,5304,-15404,1
230062,3104,5020,-14712,1
230113,2416,6180,-15924,1
230165,2544,5600,-16084,1
230216,2340,5232,-15456,1
230266,2872,5564,-15060,1
230317,2852,6244,-15300,1
230368,3604,5860,-14552,1
230419,2480,6180,-15752,1
230471,4740,6256,-15664,1
230522,3420,5688,-15280,1
230572,3156,5564,-15944,1
230623,4172,6340,-15140,1
230674,3628,6480,-15064,1
230725,3588,6228,-14156,1
230777,3416,6044,-15864,1
230828,3792,6880,-14788,1
230880,3420,6776,-14456,1
230931,3640,6764,-14288,1
230982,4212,7504,-14472,1
231033,3276,6004,-15624,1
231084,3716,5772,-14744,1
231136,3740,7312,-13588,1
231187,4272,8452,-13500,1
231238,4352,7776,-13140,1
231289,3972,6824,-14112,1
231340,5572,8020,-14676,1
231391,6540,7816,-15464,1
231443,5944,4100,-14876,1
231494,5752,4028,-16000,1
231545,6296,2428,-13604,1
231596,5636,5672,-16652,1
231647,5796,5968,-15708,1
231698,3924,6052,-16376,1
231750,2112,5340,-15156,1
231801,1428,4400,-13024,1
231852,2240,3004,-11040,1
231906,3184,3620,-10908,1
231958,6436,4600,-9888,1
232008,6276,5904,-11552,1
232059,5692,6016,-13932,1
232110,7864,8284,-14188,1
232161,5352,5696,-14096,1
232213,7600,6348,-14888,1
232264,6324,4928,-12612,1
232315,7364,2508,-11452,1
232366,9228,4296,-11424,1
232417,7980,4504,-9968,1
232468,12912,3796,-10544,1
232520,10284,3508,-10188,1
232571,13060,5356,-12020,1
232622,13416,7336,-13872,1
232673,15568,6484,-13496,1
232724,13952,6220,-14260,1
232776,14156,7720,-15240,1
232827,12052,7556,-15556,1
232878,11512,6496,-14112,1
232930,10724,5336,-12804,1
232981,10368,4648,-11568,1
233032,9656,4580,-10324,1
233083,10224,4576,-10132,1
233134,10584,5000,-10224,1
233186,10772,5356,-10396,1
233237,10676,5740,-11132,1
233288,11500,5836,-11056,1
233339,11828,6156,-11484,1
233390,11728,5836,-11364,1
233441,11672,5828,-11404,1
233493,11444,6152,-11364,1
233544,12244,6104,-11460,1
233595,12324,5980,-11532,1
233646,12496,5968,-11772,1
233697,12268,5904,-11964,1
233748,13116,6212,-12368,1
233800,11984,6056,-12700,1
233851,11272,6272,-12632,1
233905,10016,5612,-11572,1
233957,9156,5336,-9656,1
234008,8904,4732,-8108,1
234059,8660,4992,-8176,1
234110,8424,4240,-8500,1
234162,9684,4072,-9412,1
234213,10436,4524,-10604,1
234264,11420,5740,-11996,1
234315,10960,6596,-12640,1
234366,11140,6488,-12408,1
234417,10644,6616,-12076,1
234469,11316,6448,-11680,1
234520,10952,6108,-11244,1
234571,11072,5664,-10488,1
234622,11248,5572,-9976,1
234673,11228,5952,-10380,1
234724,10992,5900,-10356,1
234776,11052,6252,-10492,1
234827,11300,6408,-10612,1
234878,11204,6280,-10540,1
234929,11112,6064,-10092,1
234981,11252,6260,-10304,1
235032,11620,6096,-10228,1
235083,11300,6088,-10332,1
235134,11772,5976,-10368,1
235185,11304,6200,-10440,1
235236,11068,6340,-10628,1
235288,11212,6296,-10432,1
235339,11136,6156,-10292,1
235390,11252,6128,-9920,1
235441,11156,6352,-10324,1
235492,11184,6140,-10156,1
235543,11668,6408,-10248,1
235595,11388,6176,-10520,1
235646,11328,6444,-10532,1
235696,11660,6632,-10716,1
235747,11732,6540,-10632,1
235798,11560,6496,-10372,1
235852,11116,6324,-10212,1
235904,11248,6212,-9984,1
235955,10820,6204,-9924,1
236006,11132,6484,-9948,1
236058,11072,5876,-9640,1
236109,10844,6220,-10048,1
236160,11464,6204,-10280,1
236211,11236,6420,-10548,1
236262,11640,6472,-10704,1
236313,11572,6528,-10812,1
236364,11672,6616,-10900,1
236416,11536,6652,-10900,1
236467,11060,6464,-10392,1
236518,10992,6168,-9816,1
236569,11288,6052,-9488,1
236620,10844,5992,-9572,1
236671,11608,6020,-10068,1
236723,11812,6404,-10968,1
236774,12608,7056,-12028,1
236824,12936,7556,-13176,1
236875,12672,8176,-14088,1
236926,12080,8064,-14724,1
236978,10992,7200,-13760,1
237029,10252,6572,-14580,1
237081,9792,5264,-13312,1
237132,10304,5448,-13516,1
237183,8600,3476,-11904,1
237234,7384,4180,-12472,1
237285,2700,1444,-13020,1
237336,3220,6356,-14824,1
237388,964,4708,-13124,1
237439,500,2344,-12776,1
237490,2440,4580,-16360,1
237541,-1156,7356,-5400,1
237592,6232,4596,-14424,1
237643,-1656,6132,-14596,1
237695,3088,8036,-15368,1
237746,-2032,6808,-16660,1
237797,-532,6988,-16852,1
237878,600,8312,-16720,1
237929,-864,7084,-15472,1
237980,-1108,6324,-14900,1
238032,-848,7024,-15680,1
238084,-2524,5624,-15848,1
238135,-1844,5560,-13244,1
238186,-532,5380,-13504,1
238237,756,5360,-14664,1
238288,-220,3476,-14276,1
238339,276,3728,-15136,1
238391,-316,2608,-14672,1
238446,340,1728,-14652,1
238498,1328,2356,-15100,1
238549,2784,3260,-13712,1
238600,4128,3296,-14072,1
238651,3600,3428,-13844,1
238702,7880,5860,-14248,1
238753,7528,8916,-15180,1
238805,6836,8836,-15128,1
238856,8276,9036,-15032,1
238907,9152,8108,-14916,1
238958,12244,8460,-10264,1
239009,12612,8016,-11484,1
239061,9956,6408,-11716,1
239113,10796,5932,-10300,1
239164,10240,5396,-10708,1
239215,10096,5352,-10260,1
239266,8076,5884,-9428,1
239317,5384,6964,-9172,1
239368,7220,11684,-10464,1
239420,4220,13012,-10824,1
239471,2232,12564,-9728,1
239522,1964,12500,-9184,1
239573,768,14244,-8792,1
239624,1416,15988,-8832,1
239675,456,17444,-8104,1
239726,-1436,17112,-8412,1
239778,-1964,13188,-7580,1
239829,-1204,11256,-6468,1
239883,-2060,13704,-8192,1
239934,-2180,15492,-5632,1
239986,-3900,14760,-6928,1
240037,-4524,13640,-6872,1
240088,-6280,14072,-7288,1
240140,-4008,14556,-7136,1
240191,-4168,15200,-9692,1
240242,-5628,14184,-7240,1
240293,-7216,13304,-7604,1
240344,-5628,12128,-7072,1
240395,-5984,14236,-7628,1
240447,-3784,14324,-3844,1
240498,-5912,13432,-4636,1
240549,-4428,12748,-3744,1
240600,-4496,19048,-6416,1
240651,-3924,16176,-7988,1
240702,-3352,12904,-4580,1
240754,-2836,14352,-6468,1
240805,-3448,13628,-7884,1
240856,-2888,15712,-5356,1
240907,-4256,16400,-2568,1
240958,-3552,15984,-3532,1
241009,-2860,15396,-6520,1
241061,-2164,15232,-5516,1
241112,-3212,17604,-3760,1
241164,-2484,20568,-3348,1
241215,-1508,18392,-3624,1
241265,1036,15564,-5944,1
241316,-1508,13292,-6048,1
241367,-524,11672,-5284,1
241418,-744,13008,-6936,1
241470,1868,13440,-6824,1
241521,372,13420,-8144,1
241571,544,14152,-8320,1
241622,-684,12796,-7352,1
241673,-1008,13036,-7652,1
241724,1400,16484,-8316,1
241776,132,16504,-7612,1
241830,788,15440,-7672,1
241881,256,15112,-9228,1
241932,-172,14192,-9508,1
241984,820,12208,-10392,1
242035,652,11744,-11880,1
242086,1416,10900,-12932,1
242137,-848,10296,-14836,1
242188,-1240,9532,-14572,1
242239,-1600,7956,-12808,1
242291,-2044,5816,-9808,1
242342,-2064,4244,-6736,1
242393,-3480,4716,-6248,1
242444,-320,9700,-9088,1
242495,-2072,14028,-8684,1
242546,-3472,21708,-13036,1
242598,-6044,17664,-10204,1
242649,-7596,15592,-9180,1
242700,-6452,16376,-8480,1
242751,-8772,15780,-8060,1
242802,-4048,17020,-8760,1
242854,-6524,15956,-10136,1
242905,-2696,10852,-9180,1
242956,-6444,11416,-8828,1
243007,-6908,7136,-7828,1
243058,-8340,5904,-7904,1
243109,-9368,9396,-5184,1
243161,-6644,12112,-1288,1
243212,-7940,11616,-620,1
243264,-9348,12948,-2360,1
243315,-8628,15332,-2860,1
243366,-9036,15104,-3844,1
243417,-9704,13588,-4864,1
243468,-9724,13108,-7420,1
243519,-11916,11748,-7900,1
243571,-10316,11064,-8492,1
243622,-9068,11352,-8176,1
243673,-7668,12200,-7152,1
243724,-8480,9984,-6628,1
243775,-6608,13012,-5124,1
243829,-9420,13776,-5920,1
243880,-9800,13368,-6556,1
243931,-7676,13988,-7584,1
243982,-13888,10632,-7072,1
244034,-7972,13444,-5064,1
244085,-6796,12288,-6908,1
244136,-10200,11176,-5792,1
244187,-8544,11952,-4892,1
244238,-9552,11664,-7252,1
244289,-9780,13272,-5532,1
244341,-5456,14016,-10936,1
244392,-10108,10452,-7504,1
244443,-11776,9664,-5520,1
244494,-8880,11660,-5180,1
244545,-5744,15144,-7124,1
244596,-10252,10368,-5576,1
244648,-7492,11404,-4744,1
244699,-7940,12452,-6664,1
244749,-9248,11984,-6552,1
244800,-7780,14328,-6448,1
244851,-9044,13000,-8628,1
244902,-9052,10428,-5560,1
244954,-8112,12544,-9488,1
245005,-8456,12336,-6232,1
245056,-11776,11460,-5048,1
245107,-3528,16880,-8244,1
245158,-8920,14812,-5016,1
245210,-6180,9508,-5768,1
245261,-7936,14688,-5824,1
245313,-7644,13972,-6980,1
245364,-7276,14780,-6684,1
245415,-8336,11188,-6608,1
245466,-6900,11144,-8100,1
245517,-8152,11180,-7180,1
245568,-7212,12768,-6528,1
245620,-7860,12276,-7096,1
245671,-9040,12280,-7600,1
245752,-8260,11988,-8132,1
245803,-9036,13816,-7788,1
245854,-7884,13880,-7276,1
245906,-8124,12556,-8428,1
245957,-7680,9280,-9244,1
246008,-6812,12040,-10876,1
246059,-8180,14316,-8624,1
246110,-8328,14312,-7104,1
246161,-7356,12064,-6416,1
246213,-6736,9544,-7224,1
246264,-5704,9540,-7112,1
246316,-5972,10336,-7972,1
246367,-7148,11064,-7956,1
246418,-6776,10968,-8220,1
246469,-7572,11488,-9108,1
246520,-7492,12176,-9776,1
246571,-7828,12340,-9608,1
246623,-7892,12760,-10080,1
246674,-8368,14268,-11188,1
246725,-7924,14264,-10532,1
246776,-8540,13992,-11612,1
246827,-7648,12776,-10148,1
246878,-6684,11428,-11016,1
246930,-5596,7792,-10824,1
246981,-4232,9236,-11388,1
247032,1152,8120,-11792,1
247083,-2860,3572,-13692,1
247134,-3148,6052,-16644,1
247185,-1408,28,-13152,1
247237,-2012,-1428,-10916,1
247288,2576,1336,-11708,1
247339,8836,4464,-12568,1
247390,7708,5912,-13048,1
247442,9384,8748,-13792,1
247493,9316,9304,-13432,1
247544,8496,9196,-16980,1
247595,5528,9228,-19280,1
247646,7808,8604,-17144,1
247700,6180,7212,-16900,1
247752,5980,6356,-15228,1
247803,5864,6260,-13980,1
247854,4796,5868,-12460,1
247905,5460,5324,-11496,1
247957,4112,5704,-12628,1
248008,3492,4580,-12688,1
248059,5192,4636,-12824,1
248110,2676,3276,-13120,1
248161,5596,3708,-15556,1
248212,4108,2780,-15396,1
248264,3460,4436,-15668,1
248315,3308,4512,-17352,1
248366,4468,3452,-15204,1
248418,4784,2384,-14004,1
248469,3164,3252,-13056,1
248520,4812,3800,-12180,1
248571,7972,10008,-13912,1
248622,9972,11168,-14852,1
248673,6224,7672,-14288,1
248725,10040,3796,-11384,1
248776,12580,3464,-13112,1
248827,13424,2712,-8360,1
248878,13860,5340,-10088,1
248929,12820,3576,-10420,1
248980,12036,5800,-12276,1
249032,12348,4692,-9364,1
249083,14388,6116,-5008,1
249134,15608,7768,-4440,1
249185,13728,8492,-5972,1
249236,9892,7400,-7320,1
249287,12520,8424,-6856,1
249339,11620,9124,-8444,1
249390,12824,8820,-5360,1
249442,14636,8088,-4596,1
249493,13328,9260,-5396,1
249544,14440,8428,-3852,1
249595,13196,8472,-4656,1
249646,13016,9112,-5076,1
249700,12412,9092,-5272,1
249752,13140,11156,-6180,1
249803,12900,11580,-7012,1
249854,8784,9140,-7600,1
249905,9332,7796,-7156,1
249957,11372,9180,-7052,1
250008,11076,10716,-5224,1
250059,7976,10460,-7180,1
250110,8356,11720,-7944,1
250161,8632,11440,-7212,1
250212,10200,12340,-8040,1
250264,9460,12248,-8132,1
250315,9748,12504,-7160,1
250366,11860,12360,-6628,1
250417,9852,11080,-5428,1
250469,10988,10652,-5492,1
250520,11072,10092,-5648,1
250571,13592,10200,-5160,1
250622,11056,9312,-5836,1
250673,12752,8960,-5920,1
250724,11884,7968,-5292,1
250776,11872,7004,-4560,1
250827,13628,9056,-5832,1
250877,12040,5720,-6688,1
250928,12552,8272,-8528,1
250979,14152,9408,-7716,1
251030,13984,9096,-8856,1
251082,13652,9124,-9020,1
251133,9264,7724,-8776,1
251184,8776,8072,-9812,1
251235,6652,6932,-9932,1
251286,3000,6844,-8972,1
251337,2512,7040,-9200,1
251389,2716,10364,-10216,1
251441,6072,12800,-10464,1
251492,4760,14560,-12312,1
251543,1324,14172,-14100,1
251594,-64,11044,-13984,1
251645,212,11868,-14412,1
251699,272,10972,-13064,1
251751,1216,11904,-12620,1
251802,0,11140,-11840,1
251853,-216,11216,-12188,1
251904,-1920,9776,-12424,1
251956,-1172,10916,-13064,1
252007,-904,11580,-12796,1
252058,-1548,12248,-13056,1
252109,-2436,11596,-12576,1
252160,-1996,10752,-11452,1
252211,-832,11124,-11032,1
252262,-440,11616,-10956,1
252314,-1188,9784,-10172,1
252365,-2464,11612,-11588,1
252416,-3468,11812,-12048,1
252468,-3600,11020,-11828,1
252519,-2896,11160,-11340,1
252569,-3312,11352,-11892,1
252620,-3016,11016,-11632,1
252671,-2812,11668,-12544,1
252722,-3160,10768,-12336,1
252774,-2956,10788,-12700,1
252825,-2472,10424,-12492,1
252875,-1272,10088,-12740,1
252926,-608,10200,-12648,1
252977,260,9392,-12224,1
253028,2656,10368,-12140,1
253080,3676,9640,-12504,1
253131,4292,9080,-11492,1
253182,7432,10636,-10504,1
253233,8904,10432,-9336,1
253284,7456,10952,-9828,1
253335,8072,11248,-10328,1
253387,8256,9720,-10960,1
253438,8960,9224,-10476,1
253490,9964,8324,-10560,1
253541,11736,7068,-9700,1
253591,11652,7056,-9668,1
253672,10888,5888,-10284,1
253723,11512,5600,-11024,1
253775,11820,5652,-10128,1
253826,11828,5796,-9728,1
253876,11436,5928,-9076,1
253927,13224,6932,-8548,1
253978,12916,8496,-9128,1
254029,11064,7364,-9156,1
254081,11716,7968,-9120,1
254132,12016,8688,-8360,1
254182,10836,9232,-8612,1
254233,9964,8716,-8452,1
254284,10428,9528,-8416,1
254335,10208,9652,-8416,1
254387,10728,9532,-8480,1
254438,10604,9456,-8424,1
254489,11316,9356,-8524,1
254540,11088,9132,-8428,1
254592,11132,8380,-8076,1
254643,11596,7864,-8364,1
254694,12600,7764,-8428,1
254745,12484,7480,-7312,1
254796,12868,6652,-5700,1
254847,12736,6232,-4956,1
254898,13068,5708,-4220,1
254950,11668,4376,-3820,1
255001,13976,2696,-3020,1
255052,15916,3328,-3068,1
255103,15228,2092,-3236,1
255154,15176,1072,-3696,1
255205,14384,-408,-4204,1
255257,15688,-472,-3244,1
255308,18084,1208,-3000,1
255359,18600,2412,-2656,1
255410,18916,2732,-3128,1
255461,17868,2152,-1884,1
255513,17648,684,-2048,1
255564,17348,156,-2276,1
255615,17828,812,-2592,1
255667,18852,828,-2824,1
255721,19672,848,-4304,1
255772,17548,1796,-4348,1
255823,15940,2444,-2820,1
255875,16048,2200,-3464,1
255926,15912,2372,-5172,1
255977,14812,3444,-6500,1
256028,14820,3996,-7576,1
256079,14192,3272,-7684,1
256130,11428,1096,-7080,1
256182,14828,300,-6188,1
256233,13224,-420,-6328,1
256284,14940,-1588,-6756,1
256335,13160,-1256,-7052,1
256386,16488,-140,-8296,1
256437,13984,924,-9236,1
256489,13064,3960,-8516,1
256540,13668,4344,-7680,1
256592,13672,4552,-6420,1
256643,16612,2548,-6440,1
256693,16932,1176,-10560,1
256744,15540,1196,-9028,1
256795,11556,2160,-6620,1
256846,12888,3904,-7528,1
256898,14440,6148,-8724,1
256949,14700,4768,-5228,1
256999,16188,6032,-3768,1
257050,15160,5128,-5140,1
257101,14836,4392,-5656,1
257152,13860,4672,-6304,1
257204,14176,5172,-5996,1
257255,14680,5304,-5224,1
257306,15336,5464,-4688,1
257357,14568,4808,-4920,1
257408,14564,5128,-4916,1
257459,15212,5132,-4128,1
257511,15368,5120,-3628,1
257562,15260,5160,-3644,1
257614,15388,5144,-3112,1
257665,15460,5208,-3052,1
257719,15228,5168,-2968,1
257770,15516,5052,-2844,1
257822,15404,5092,-2932,1
257873,15372,5120,-2836,1
257924,15388,5120,-2956,1
257975,15432,5176,-2796,1
258026,15328,5184,-2840,1
258077,15316,5204,-2704,1
258129,15396,5108,-2568,1
258180,15444,5220,-2612,1
258231,15340,5136,-2832,1
258282,15476,5032,-2608,1
258333,15524,4976,-2420,1
258384,15520,5032,-2476,1
258436,15484,5032,-2612,1
258487,15392,5104,-2516,1
258538,15572,5056,-2392,1
258589,15320,5064,-2336,1
258640,15580,5036,-2312,1
258692,15464,5000,-2400,1
258743,15528,4996,-2520,1
258794,15544,4968,-2388,1
258845,15436,4932,-2596,1
258896,15620,4952,-2280,1
258947,15532,5008,-2320,1
258999,15592,5008,-2432,1
259050,15556,4940,-2528,1
259101,15436,4924,-2392,1
259152,15548,5008,-2380,1
259203,15488,5016,-2488,1
259254,15456,5000,-2372,1
259306,15576,4900,-2440,1
259357,15424,4936,-2372,1
259408,15500,4932,-2532,1
259459,15512,4956,-2380,1
259510,15588,4976,-2448,1
259561,15356,4956,-2524,1
259613,15552,4900,-2316,1
259664,15380,4960,-2400,1
259719,15596,4944,-2304,1
259770,15388,5036,-2436,1
259821,15568,4984,-2440,1
259872,15592,4952,-2380,1
259924,15472,4912,-2344,1
259975,15444,4968,-2436,1
260026,15448,4888,-2448,1
260077,15508,4996,-2500,1
260128,15500,4940,-2348,1
260180,15564,4972,-2516,1
260231,15384,4944,-2348,1
260282,15532,5032,-2400,1
260333,15476,4956,-2340,1
260384,15556,5016,-2312,1
260435,15488,4892,-2288,1
260487,15512,4964,-2392,1
260538,15452,4964,-2368,1
260589,15464,4940,-2388,1
260640,15404,5128,-2432,1
260691,15444,4992,-2340,1
260743,15504,4996,-2308,1
260794,15436,5080,-2428,1
260845,15444,5052,-2412,1
260896,15460,5068,-2440,1
260947,15508,4948,-2284,1
260998,15536,4940,-2312,1
261050,15452,5004,-2348,1
261101,15560,4968,-2372,1
261152,15304,5012,-2380,1
261203,15612,4920,-2292,1
261254,15600,4960,-2180,1
261305,15408,5036,-2316,1
261356,15432,5000,-2460,1
261408,15548,5024,-2356,1
261459,15376,4852,-2276,1
261510,15716,4844,-2324,1
261561,15348,4908,-2428,1
261612,15508,4980,-2440,1
261664,15512,4928,-2276,1
261715,15472,4992,-2320,1
261797,15508,4944,-2356,1
261848,15560,4976,-2344,1
261900,15472,5004,-2280,1
261951,15460,5016,-2268,1
262002,15488,4824,-2152,1
262053,15652,4948,-2288,1
262104,15456,4980,-2372,1
262155,15500,4984,-2576,1
262207,15324,5064,-2556,1
262258,15112,4816,-2604,1
262309,16012,5892,-2416,1
262360,15588,4812,-2920,1
262411,15436,4648,-2848,1
262462,15900,5500,-3140,1
262514,14928,4828,-2896,1
262565,15880,5896,-3504,1
262616,14688,5376,-4240,1
262667,15636,4936,-3436,1
262719,15076,4448,-3396,1
262770,15804,3968,-3268,1
262822,16600,4484,-3428,1
262873,14020,4924,-4940,1
262924,15208,5744,-4304,1
262975,15772,5752,-4428,1
263026,14504,4328,-5208,1
263078,15428,4932,-4560,1
263129,13436,5204,-3924,1
263180,15256,5648,-3896,1
263231,15512,6164,-4252,1
263282,13596,5456,-3780,1
263333,14676,5260,-4572,1
263384,15324,6156,-2732,1
263436,15156,6976,-3892,1
263487,14412,6608,-3468,1
263538,14288,6732,-3628,1
263589,15356,6656,-3176,1
263640,14372,6556,-2780,1
263691,15172,6216,-3420,1
263743,14864,6496,-3416,1
263797,14404,6416,-3720,1
263848,15432,6356,-2568,1
263899,14588,6376,-3084,1
263950,14780,6476,-3604,1
264002,14768,6276,-2964,1
264053,15052,6244,-3452,1
264103,14868,6336,-3080,1
264154,14500,6324,-3396,1
264205,14976,6080,-3212,1
264256,15236,6388,-3292,1
264308,14636,6388,-3408,1
264359,14864,5976,-3364,1
264410,14572,5696,-2856,1
264461,15364,6564,-3684,1
264512,14460,6228,-3668,1
264563,14768,6040,-3444,1
264615,15216,6488,-2976,1
264666,14148,6240,-3220,1
264717,15340,6520,-3316,1
264768,14344,6432,-3000,1
264819,15012,6560,-3352,1
264870,14784,6220,-3044,1
264922,14732,6012,-3196,1
264973,14944,6336,-3240,1
265024,14928,6456,-3136,1
265075,14700,6364,-3292,1
265126,15112,6476,-3256,1
265177,14720,6300,-2928,1
265229,14868,6348,-3436,1
265280,14804,6252,-2944,1
265331,14856,6468,-3060,1
265382,15004,6480,-3408,1
265433,14700,6148,-2840,1
265484,14828,6588,-3252,1
265536,14604,6408,-3336,1
265587,14968,6280,-3040,1
265638,14756,6356,-3144,1
265689,15092,6312,-3120,1
265740,14900,6324,-3092,1
265795,14916,6264,-2996,1
265847,14628,6176,-3144,1
265898,15452,6156,-2776,1
265949,14596,6124,-3092,1
266000,15096,6272,-2964,1
266052,15116,6080,-2852,1
266103,14760,6132,-2912,1
266154,15204,6296,-2956,1
266205,14680,5924,-2980,1
266256,15280,6276,-2840,1
266307,14768,6244,-2876,1
266358,15020,5976,-2976,1
266410,15192,6360,-2916,1
266461,14852,6112,-2912,1
266512,15128,6104,-2924,1
266563,14600,6180,-3036,1
266614,15212,6244,-2684,1
266665,14688,5968,-3152,1
266717,15288,6280,-2716,1
266768,14408,6156,-3296,1
266819,15604,6044,-2668,1
266871,14628,6160,-2908,1
266922,14984,5904,-2912,1
266973,15176,6064,-2800,1
267024,14800,6100,-2760,1
267075,15308,6048,-2840,1
267126,14844,5944,-2724,1
267178,15012,6052,-2716,1
267229,15256,6176,-2892,1
267280,14724,6212,-2684,1
267331,15060,6196,-2868,1
267382,14904,6112,-2740,1
267433,15168,6084,-2584,1
267485,14996,6200,-3100,1
267536,14964,6000,-2440,1
267587,14892,5916,-2800,1
267638,15100,6384,-2648,1
267689,15060,5992,-2652,1
267740,15260,6240,-2864,1
267792,14884,6176,-2284,1
267846,14880,6112,-2900,1
267898,15176,6092,-2628,1
267949,14788,6148,-2552,1
268000,15168,6052,-2860,1
268051,15104,6204,-2488,1
268102,15064,6232,-2824,1
268154,14924,6144,-2620,1
268205,15048,6168,-2628,1
268256,15068,6108,-2820,1
268307,14928,6208,-2532,1
268358,15256,5968,-2712,1
268410,14744,6076,-2800,1
268461,15204,6304,-2616,1
268512,14840,6008,-2972,1
268563,15044,6200,-2592,1
268614,14832,6056,-2632,1
268665,15252,6044,-2716,1
268717,14928,6220,-2864,1
268768,15052,5996,-2692,1
268819,15120,6212,-2636,1
268870,14940,5980,-2752,1
268922,15224,6204,-2616,1
268973,14872,6100,-2796,1
269024,15112,6036,-2560,1
269075,14880,6104,-2844,1
269126,15124,6036,-2652,1
269177,15104,6244,-2728,1
269229,15028,6120,-2780,1
269280,14856,6016,-2748,1
269331,15408,6184,-2472,1
269382,14596,5920,-2696,1
269433,15388,6136,-2620,1
269484,14704,6152,-2884,1
269535,15444,5972,-2364,1
269587,14960,6284,-2880,1
269638,14988,6148,-2636,1
269689,14996,6072,-2760,1
269740,15004,6044,-2468,1
269791,14876,6004,-2820,1
269878,14780,6036,-2664,1
269929,15156,6160,-2612,1
269980,14960,6252,-2660,1
270032,14968,6084,-2748,1
270083,15188,6140,-2548,1
270134,14740,6204,-2688,1
270185,15148,6232,-2756,1
270236,14884,6168,-2700,1
270287,15064,6056,-2572,1
270339,14924,6052,-2828,1
270390,15120,6208,-2468,1
270441,14932,6176,-3112,1
270492,15084,6056,-2608,1
270543,14888,6192,-2636,1
270594,14852,6124,-2872,1
270646,15092,6184,-2576,1
270697,14844,6348,-2948,1
270748,15184,6104,-2512,1
270799,14912,6188,-2852,1
270850,14996,6280,-2596,1
270901,14852,5992,-2676,1
270953,15044,6144,-2616,1
271004,14860,5964,-2696,1
271056,15308,6220,-2456,1
271107,14756,6104,-2592,1
271158,15380,5932,-2296,1
271209,14968,6216,-2564,1
271260,15068,6016,-2520,1
271311,15320,6092,-2312,1
271363,14880,6148,-2280,1
271414,15124,6300,-2604,1
271465,15016,5836,-2328,1
271516,14964,6136,-2424,1
271567,15224,6268,-2376,1
271618,15048,6228,-2600,1
271670,14952,6172,-2448,1
271721,14752,6292,-2348,1
271772,14828,6024,-2476,1
271823,15280,6136,-2516,1
271877,14868,6248,-2632,1
271929,15272,6392,-2420,1
271980,14904,6148,-2448,1
272032,15112,6156,-2208,1
272083,15008,6096,-2532,1
272134,15096,6244,-2336,1
272185,14820,6168,-2664,1
272236,15320,6160,-2072,1
272287,15012,6112,-2372,1
272339,14912,6148,-2508,1
272390,14908,6160,-2008,1
272440,15100,6280,-2448,1
272491,15004,6260,-2344,1
272542,15124,6456,-2360,1
272593,14756,6128,-2700,1
272645,15252,6176,-2428,1
272696,14888,6104,-2256,1
272747,14964,6392,-2784,1
272798,14940,6348,-2228,1
272849,15276,6248,-2320,1
272900,14896,6136,-2588,1
272952,15140,6280,-2108,1
273003,15020,6420,-2528,1
273055,14924,5964,-2512,1
273106,15032,6132,-2180,1
273157,15108,6176,-2368,1
273208,15256,6128,-2512,1
273259,14824,6224,-2176,1
273310,15264,6112,-2332,1
273361,14872,6308,-2456,1
273413,15208,6196,-2152,1
273464,14916,6176,-2388,1
273515,15212,6064,-2260,1
273566,14784,6076,-2276,1
273617,15312,6104,-2368,1
273668,14904,6284,-2384,1
273720,15252,5996,-2400,1
273771,15064,6244,-2152,1
273822,14796,5884,-2404,1
273873,15268,6144,-2312,1
273927,14904,6300,-2416,1
273979,15156,6152,-2308,1
274030,15004,5768,-2160,1
274082,15124,6224,-2340,1
274133,15204,6156,-2244,1
274184,14952,6288,-2260,1
274235,15124,6148,-2292,1
274286,15212,6172,-2024,1
274337,15080,6200,-2552,1
274389,15060,6248,-2132,1
274440,14900,6100,-2200,1
274491,14964,6216,-2216,1
274542,15072,5908,-1972,1
274593,14988,6356,-2356,1
274644,15092,6036,-2000,1
274696,15104,6420,-2188,1
274747,14848,6248,-2284,1
274798,15184,6320,-2040,1
274849,14776,6236,-2404,1
274900,15212,6400,-2048,1
274951,15016,6284,-2240,1
275003,15204,6336,-2208,1
275054,14956,6356,-2248,1
275105,14988,6064,-2316,1
275157,15056,6284,-2244,1
275208,15016,6236,-2392,1
275259,14892,6080,-2100,1
275315,15444,6484,-2464,1
275365,15124,6324,-2172,1
275416,15020,6596,-2060,1
275467,14264,6352,-2120,1
275518,14884,6596,-2224,1
275570,14820,6928,-2340,1
275621,15000,7008,-2060,1
275672,14716,6652,-2260,1
275723,14552,6564,-1972,1
275774,15308,6588,-1936,1
275825,14756,6700,-2268,1
275877,15236,6928,-2404,1
275931,14652,6752,-2268,1
275982,14888,6240,-1980,1
276034,14980,6808,-2100,1
276085,14600,6252,-2352,1
276136,15160,6616,-2108,1
276188,14820,6812,-2308,1
276239,15116,6708,-2164,1
276290,14460,6632,-2256,1
276341,14892,6912,-2156,1
276392,14944,6448,-2192,1
276443,14952,6916,-2216,1
276495,14804,6528,-2368,1
276546,14896,6716,-1824,1
276596,14804,6564,-2172,1
276647,15164,6620,-1896,1
276698,14720,6468,-2056,1
276749,14940,6620,-1936,1
276801,15012,6676,-1968,1
276852,14652,6560,-2092,1
276902,15120,6660,-2044,1
276953,14808,6692,-1764,1
277004,15136,6904,-2044,1
277055,14644,6836,-2180,1
277107,14956,6436,-1952,1
277158,15036,6476,-1660,1
277209,14668,6468,-2248,1
277261,15052,6508,-2084,1
277312,15080,6524,-1784,1
277363,14884,6692,-2136,1
277414,15012,6640,-1984,1
