Timestamp_ms,Raw_ECG
8412,30055
8423,30263
8433,30311
8443,30471
8453,30503
8464,31239
8474,30999
8485,30999
8495,30999
8506,31559
8516,31303
8526,30935
8537,31047
8547,31047
8558,31495
8568,31223
8579,31415
8589,31447
8599,31639
8609,31911
8619,32359
8630,33224
8640,33608
8650,34344
8661,34648
8671,33640
8682,32039
8692,31207
8702,31383
8712,31415
8722,31543
8733,31719
8743,31767
8753,31879
8763,31927
8774,39385
8784,52508
8795,35864
8805,16484
8815,33496
8826,34536
8836,33560
8847,33784
8857,33768
8867,34136
8878,34584
8891,34904
8902,35160
8912,35736
8923,35800
8933,36504
8943,36937
8953,37689
8963,38889
8974,39593
8984,40489
8995,41114
9005,41498
9015,42154
9025,41354
9035,39113
9046,35480
9056,32615
9066,30743
9076,29639
9087,29063
9097,29175
9108,29031
9118,29031
9128,29623
9138,29639
9148,30167
9159,30471
9169,30519
9180,30503
9190,30487
9200,30599
9211,30663
9221,31111
9232,30679
9242,31063
9252,30647
9263,30871
9273,31015
9283,31111
9293,30775
9304,31111
9314,31063
9325,30999
9335,31511
9345,31799
9356,32295
9366,33176
9376,33976
9386,34264
9397,33816
9407,32167
9418,30791
9428,30935
9438,31367
9449,31399
9459,31287
9470,31367
9480,31399
9491,31607
9501,37081
9512,50364
9522,39289
9532,15587
9542,30359
9552,34344
9563,33128
9573,33416
9583,33928
9593,33768
9604,34472
9614,34232
9625,34904
9635,35288
9645,35400
9656,35720
9666,36488
9677,37337
9687,37785
9697,38825
9708,39705
9718,40633
9729,40953
9739,41194
9749,41482
9760,40089
9770,36840
9781,33448
9791,31447
9802,29831
9812,29111
9823,29111
9833,28999
9843,29335
9856,29239
9866,29863
9877,29671
9888,29895
9898,30423
9909,30167
9919,30487
9930,30279
9940,30567
9950,30823
9961,30439
9971,30615
9982,30503
9992,30631
10002,30935
10013,30567
10023,30567
10034,30743
10044,31079
10054,31383
10065,32103
10075,32487
10086,33848
10096,34344
10106,33128
10116,31767
10127,30471
10137,30807
10148,30855
10158,30919
10168,30631
10179,30919
10189,31063
10200,31431
10210,39593
10221,52044
10231,28310
10242,18276
10252,32071
10262,34024
10273,33080
10283,33512
10294,33720
10304,33736
10314,34632
10325,34312
10335,34776
10345,35400
10356,35640
10366,36216
10377,36808
10387,37641
10398,38297
10408,39465
10418,40457
10429,40329
10439,40953
10449,41610
10460,40937
10470,38505
10481,35416
10491,32359
10502,30151
10512,29735
10523,29175
10533,28999
10544,29335
10554,28679
10564,29287
10575,29831
10585,29527
10596,29911
10606,30359
10617,30247
10627,30823
10638,30535
10648,30615
10658,31111
10669,30711
10679,30759
10690,30807
10700,30743
10710,31447
10721,32039
10731,32519
10741,33816
10755,33688
10765,32199
10776,30519
10786,30167
10797,30535
10807,31255
10818,30791
10828,30407
10838,30839
10848,30567
10859,32647
10869,43498
10880,52812
10890,21381
10901,19348
10911,33496
10921,33112
10932,33480
10942,33320
10952,34168
10962,34248
10973,34280
10983,34344
10994,35272
11004,35224
11014,36328
11025,36008
11035,37001
11045,37577
11055,38681
11066,39849
11076,40537
11087,41770
11097,42570
11108,42186
11118,40953
11128,37641
11139,34600
11149,31511
11159,29959
11169,29191
11180,28502
11190,28070
11201,28727
11211,28967
11221,28598
11232,29271
11242,29239
11252,29527
11262,30503
11273,29879
11283,30151
11294,31063
11304,29879
11315,30727
11325,30759
11335,30119
11346,30967
11356,31831
11366,32151
11376,33176
11387,33720
11397,32535
11408,30295
11418,30119
11428,29543
11439,30295
11449,29863
11459,29911
11469,29991
11480,31047
11490,31319
11501,38841
11511,52268
11521,35544
11532,11938
11542,30887
11553,33384
11563,33048
11574,32615
11584,33464
11595,33352
11605,33992
11615,34104
11626,34136
11636,34824
11675,37449
11687,38505
11697,39737
11708,40457
11718,41514
11728,41706
11739,42346
11749,40841
11760,38105
11770,34856
11780,31111
11790,29847
11801,29159
11811,28326
11822,28550
11832,27910
11842,29079
11853,28070
11863,29463
11874,29015
11884,30103
11895,29831
11905,30039
11916,30343
11926,31239
11936,30631
11947,30823
11957,30471
11968,31335
11978,31575
11988,32920
11999,34024
12010,32920
12020,32423
12030,30695
12041,29751
12051,30423
12062,30023
12072,30023
12083,30087
12093,30599
12104,31559
12114,30935
12124,38809
12134,51548
12144,40153
12155,11666
12165,31223
12176,33656
12186,33432
12196,32952
12207,33592
12218,33416
12228,34824
12238,34392
12249,34936
12259,35560
12270,35416
12280,36360
12290,37353
12301,37929
12311,38873
12321,39737
12331,40713
12342,41690
12352,42010
12363,42666
12373,41034
12384,38041
12394,34216
12404,31543
12415,29479
12425,29351
12436,28454
12446,28711
12457,28983
12467,28662
12478,28999
12488,29447
12498,29719
12509,30199
12519,30231
12529,30615
12539,30647
12550,30743
12563,30935
12574,30855
12584,31127
12595,30999
12605,31143
12616,31383
12626,32087
12636,33032
12646,33608
12657,33768
12667,32215
12678,31063
12688,30087
12698,30359
12709,30375
12719,30359
12730,31143
12740,30743
12751,30791
12761,31543
12772,40793
12782,53965
12792,35000
12802,13203
12812,32551
12823,34056
12833,33416
12843,33368
12853,33672
12864,33992
12874,34232
12885,34872
12895,34696
12906,35336
12916,36264
12926,36440
12937,36953
12947,37673
12957,38377
12968,39817
12978,40857
12989,41226
12999,41706
13009,42202
13020,41370
13030,38345
13041,34728
13051,31767
13062,30151
13072,29191
13083,28871
13093,29175
13104,28759
13114,29063
13124,29799
13135,29623
13145,29895
13155,30023
13165,30423
13176,30183
13186,30519
13197,30663
13207,30855
13217,30647
13227,30807
13237,30775
13248,30823
13258,30903
13268,30999
13279,30759
13289,31239
13300,32055
13310,32343
13320,33384
13331,34072
13341,34248
13352,32968
13362,31207
13372,30567
13383,30791
13393,31415
13404,30999
13414,31399
13424,31463
13435,31191
13448,34488
13459,48539
13470,49019
13480,14771
13491,27734
13501,34904
13512,33416
13522,33512
13532,34136
13543,34056
13553,34664
13564,34888
13574,35144
13585,35672
13595,35656
13606,36008
13616,36632
13626,37353
13637,38345
13647,39513
13658,40041
13668,41130
13678,41322
13689,41594
13699,41930
13710,39593
13720,36520
13730,33208
13740,30855
13750,29655
13761,29111
13771,28855
13781,28951
13792,29143
13802,29095
13812,29479
13823,29927
13833,30087
13844,30247
13854,30343
13864,30631
13874,30679
13885,30471
13895,30727
13905,30871
13915,31031
13925,30855
13936,31207
13946,30871
13957,30887
13967,30919
13978,30983
13988,31047
13999,31287
14009,31623
14019,32199
14030,32776
14040,34328
14051,34232
14061,33832
14071,32471
14082,30999
14092,31063
14103,31207
14113,31351
14123,31463
14134,31495
14144,31463
14155,31287
14165,34728
14175,47371
14186,47115
14197,15299
14207,28679
14217,34744
14228,33768
14238,33720
14249,34040
14259,34248
14269,34392
14280,35128
14290,35176
14300,35672
14310,35720
14321,36248
14334,37049
14345,37913
14355,38457
14366,39593
14376,40105
14387,40793
14397,41306
14407,41930
14418,41578
14428,39513
14438,36264
14449,33256
14459,31207
14470,29783
14480,29223
14490,29383
14501,29543
14511,29495
14522,29703
14532,29831
14542,30023
14553,30439
14563,30375
14574,30439
14584,30519
14594,30791
14605,30935
14616,30727
14626,31047
14636,30775
14647,31207
14657,30807
14668,30615
14678,30759
14689,30871
14699,30871
14710,31191
14720,31463
14730,32407
14741,32727
14751,34152
14762,34248
14772,33000
14782,31751
14792,30951
14802,30775
14813,30919
14823,31399
14833,31111
14844,31367
14854,31879
14865,31767
14875,38409
14886,51772
14896,34376
14906,16964
14917,31559
14927,34248
14937,33592
14947,33960
14957,33960
14968,34184
14978,34328
14989,34696
14999,34920
15009,35224
15020,36072
15031,36424
15041,36824
15051,37529
15062,38185
15072,38809
15083,40105
15093,40713
15103,41322
15114,41418
15124,41034
15134,38937
15144,35576
15155,32695
15165,30855
15176,29431
15186,29335
15196,29383
15206,29079
15216,28662
15256,29927
15267,29895
15277,30551
15288,30343
15298,30679
15308,30935
15319,30727
15329,30919
15340,31047
15350,30567
15361,30727
15371,31031
15382,31655
15392,32391
15403,33320
15413,33464
15423,33080
15434,31703
15444,30439
15455,30567
15465,30135
15475,30503
15486,30887
15496,30439
15506,31047
15516,30695
15526,33224
15537,45723
15547,52188
15558,17492
15568,21445
15578,33992
15589,32984
15599,33032
15610,33048
15620,33992
15630,33576
15641,34312
15651,34200
15662,34728
15672,35464
15682,35688
15693,36696
15703,37337
15713,37977
15724,38921
15734,40217
15745,40761
15755,41642
15765,41946
15775,41498
15786,40585
15796,36504
15806,33048
15817,30615
15827,29495
15838,28406
15848,28358
15858,28390
15868,28438
15879,28486
15889,29063
15899,29383
15910,29239
15920,29495
15931,30039
15941,29623
15952,30743
15962,30135
15972,30343
15983,30631
15993,30503
16004,30631
16014,31015
16025,31239
16035,32183
16046,33624
16056,33400
16066,32904
16077,31575
16087,30487
16097,29911
16108,30039
16118,30615
16131,30775
16141,30743
16152,30663
16162,30743
16173,35928
16183,50508
16194,44890
16204,11538
16215,28470
16225,34120
16236,32872
16246,33496
16257,33800
16267,33784
16277,34216
16288,34440
16298,34792
16308,35208
16318,35848
16329,36232
16339,36760
16350,37977
16360,38505
16370,39737
16381,40553
16391,41450
16402,42330
16412,42074
16422,41066
16433,38553
16443,34664
16454,31575
16464,30551
16474,28935
16485,28679
16495,28871
16506,28951
16516,29095
16527,28358
16537,29351
16548,29319
16558,30119
16568,30055
16578,30775
16588,30615
16599,30247
16609,30663
16619,30775
16629,30791
16640,30871
16650,30983
16661,32167
16671,31799
16681,33720
16692,34344
16702,33592
16713,31959
16723,30343
16734,30103
16744,30295
16755,30647
16765,29991
16776,31111
16786,30519
16796,30871
16807,32856
16817,44858
16827,53981
16837,22261
16848,19076
16858,34600
16869,33384
16879,33288
16889,33256
16900,33448
16910,33704
16921,34136
16931,34904
16942,35240
16952,35256
16963,36104
16973,36584
16983,37513
16994,37849
17004,39177
17017,40361
17028,40937
17038,41802
17049,42522
17059,41866
17070,39433
17080,35288
17090,32455
17101,29975
17111,29063
17122,28550
17132,28951
17142,28646
17153,28727
17163,29607
17174,29111
17184,29719
17195,29591
17205,29719
17215,30647
17226,30279
17236,30535
17246,30871
17256,30567
17267,30935
17277,30807
17288,30807
17298,30599
17308,31223
17319,31799
17329,31943
17340,33592
17350,33352
17361,33336
17371,32199
17382,30279
17392,30087
17402,30871
17413,30759
17423,30663
17434,30855
17444,31031
17454,31111
17464,31911
17475,42730
17485,54909
17496,23813
17506,17828
17516,34312
17527,33416
17537,33096
17548,33496
17558,33704
17569,33944
17579,34008
17590,34520
17600,34760
17610,35256
17621,35688
17631,36328
17642,37129
17652,38089
17662,38873
17673,40457
17683,40601
17694,41130
17704,42186
17714,42410
17725,40665
17735,37017
17746,34056
17756,31303
17766,29751
17776,28807
17787,28855
17797,28486
17808,28679
17818,29079
17828,29207
17839,29703
17849,29991
17860,30135
17870,30039
17880,30647
17891,30599
17901,30823
17914,30775
17925,30743
17936,31063
17946,30871
17956,31159
17967,31159
17977,30951
17987,30903
17998,30887
18008,31271
18019,31159
18029,31495
18039,31927
18050,32439
18060,32952
18071,34392
18081,34696
18091,33864
18102,32183
18112,30839
18123,31319
18133,31015
18144,30903
18154,31511
18164,31431
18175,31767
18185,31223
18195,35560
18205,48859
18216,48555
18226,14931
18237,29255
18247,35016
18257,33672
18268,33592
18278,34360
18288,34472
18298,34072
18309,34840
18319,34776
18330,35032
18340,35688
18350,36440
18361,36568
18371,37337
18382,38489
18392,39321
18403,40105
18413,40953
18424,41450
18434,42170
18444,42058
18455,40153
18465,36568
18476,33880
18486,31175
18496,29655
18507,29191
18517,28807
18528,28823
18538,29271
18549,29207
18559,29431
18569,30135
18580,30423
18590,30199
18600,30311
18611,30263
18621,30391
18632,30871
18642,31063
18652,30631
18663,30855
18673,30951
18684,30727
18694,30919
18704,31271
18715,31015
18725,30823
18736,30903
18746,31015
18756,31271
18766,31031
18776,31111
18787,31783
18828,32615
18838,33544
18849,34216
18859,34520
18870,33592
18880,32023
18891,31431
18901,31575
18911,31671
18922,31591
18932,31847
18942,31815
18952,32167
18963,32599
18973,41738
18984,52460
18994,25190
19005,21557
19015,34296
19025,34376
19036,33528
19046,33976
19057,34104
19067,34520
19078,34824
19088,34728
19098,35544
19109,35576
19119,36136
19130,36744
19140,37033
19150,37817
19161,38857
19171,39369
19182,40281
19192,40905
19203,41514
19213,41610
19223,41306
19234,38713
19244,35192
19254,32391
19264,30359
19275,29575
19285,29223
19296,28807
19306,28871
19316,29463
19327,29719
19337,29975
19348,29655
19358,29975
19369,30535
19379,30535
19390,30295
19400,30551
19411,30423
19421,30423
19431,30487
19442,30903
19452,30375
19462,30759
19472,30999
19483,30743
19493,30359
19504,30935
19514,30727
19524,31383
19535,32007
19545,32343
19556,33352
19566,33672
19577,33352
19587,31927
19598,30471
19608,30615
19618,30855
19629,30503
19639,30535
19650,30999
19660,31335
19670,30775
19681,34584
19691,47195
19702,47307
19715,14403
19726,31351
19736,33688
19746,33432
19756,33496
19767,33816
19777,34072
19788,34424
19798,34696
19809,34664
19819,35128
19829,35736
19840,35928
19850,36776
19861,37769
19871,38553
19881,39177
19892,40361
19902,40777
19913,41098
19923,42010
19933,41050
19944,38985
19954,35768
19965,32519
19975,30503
19985,29239
19996,28470
20006,28582
20017,28294
20027,28807
20037,29111
20047,29351
20057,29719
20068,30215
20078,29783
20088,29943
20098,30279
20109,30183
20119,30407
20130,30567
20140,30295
20150,30551
20161,30135
20171,30599
20182,30615
20192,31191
20202,31559
20213,32647
20223,33224
20234,33704
20244,32519
20254,31239
20265,30231
20275,30919
20286,29991
20296,30503
20307,30775
20317,30727
20328,30791
20338,31159
20349,41114
20359,53549
20369,27926
20380,15219
20390,32599
20400,33416
20410,33672
20421,33336
20431,33752
20442,33848
20452,34504
20462,34520
20473,35208
20483,35272
20494,35880
20504,36840
20514,37145
20525,38489
20535,38825
20546,39977
20556,41098
20566,41786
20577,41994
20587,42458
20601,39897
20612,36696
20622,33032
20633,31239
20643,29863
20653,28951
20664,28230
20674,28214
20685,29351
20695,28326
20706,29127
20716,29719
20727,29671
20737,30167
20748,30103
20758,30103
20768,30727
20779,30807
20789,31255
20800,30391
20810,31063
20821,30887
20831,30855
20842,31687
20852,32023
20862,32936
20873,34024
20883,33160
20894,31911
20904,30727
20915,30231
20925,29959
20936,29959
20946,30775
20956,30919
20967,30743
20977,30727
20988,33384
20998,45259
21008,53277
21019,17588
21030,21381
21040,34072
21050,33480
21061,33560
21071,33672
21082,34136
21092,34104
21102,34088
21112,34504
21123,35000
21133,35528
21143,36905
21154,36328
21164,37721
21175,38457
21185,39401
21195,39977
21205,41274
21215,41530
21226,42650
21236,42378
21246,40537
21257,36328
21272,32647
21282,30311
21293,29671
21303,28470
21313,28502
21323,28679
21334,28438
21344,29383
21355,29143
21365,29079
21375,29783
21386,30119
21396,30103
21407,30791
21417,30519
21427,30343
21438,30807
21448,30551
21459,31111
21469,31447
21479,31943
21490,32199
21503,33832
21514,33800
21524,32904
21535,31127
21545,30279
21555,30295
21565,30151
21576,30359
21586,30343
21597,30743
21607,30375
21618,31239
21628,38073
21638,50668
21649,41930
21660,11234
21670,30439
21680,34152
21691,33240
21701,33464
21712,34024
21722,33768
21732,34280
21743,34696
21754,34696
21764,34952
21774,35496
21785,36120
21795,37177
21806,37593
21816,38713
21826,39561
21836,40793
21846,40953
21857,41722
21867,41882
21878,40953
21888,37577
21899,34136
21909,31543
21920,29591
21930,28614
21940,28246
21951,28759
21961,28502
21971,28502
21981,28935
21992,29143
22002,29351
22013,29415
22023,29607
22033,30231
22044,30183
22054,30503
22065,30999
22075,30231
22086,30599
22096,30535
22107,30471
22117,30647
22127,30775
22138,31143
22148,31511
22159,31831
22169,33576
